query_name,est_cost,true_cost,plan,physical_plan
11c,1272149.6,3097001.6,mc-ct cn-mc ml-mc t-mc lt-ml mk-mc k-mk,HJ-mc-ct HJ-ct mc-cn INL-ml-cn ct mc INL-t-cn ct mc ml INL-lt-cn ct mc ml t INL-mk-cn ct lt mc ml t HJ-cn ct lt mc mk ml t-k
11c,2019.6,1914709.6,mc-cn ct-mc ml-mc lt-ml t-mc mk-mc k-mk,INL-mc-cn HJ-cn mc-ct INL-ml-cn ct mc INL-lt-cn ct mc ml INL-t-cn ct lt mc ml INL-mk-cn ct lt mc ml t HJ-cn ct lt mc mk ml t-k
11c,2335363.0,1279862.0000000002,ml-mk k-mk lt-ml t-ml mc-ml cn-mc ct-mc,HJ-mk-ml HJ-mk ml-k HJ-k mk ml-lt INL-t-k lt mk ml INL-mc-k lt mk ml t HJ-k lt mc mk ml t-cn INL-ct-cn k lt mc mk ml t
11c,388448.0,2019121.0,ml-mc cn-mc ct-mc t-ml lt-ml mk-ml k-mk,HJ-mc-ml HJ-mc ml-cn HJ-cn mc ml-ct INL-t-cn ct mc ml INL-lt-cn ct mc ml t INL-mk-cn ct lt mc ml t HJ-cn ct lt mc mk ml t-k
11c,15162260.0,30869918.600000005,mk-mc k-mk cn-mc ml-mk t-mk lt-ml ct-mc,HJ-mk-mc HJ-mc mk-k HJ-k mc mk-cn INL-ml-cn k mc mk INL-t-cn k mc mk ml INL-lt-cn k mc mk ml t INL-ct-cn k lt mc mk ml t
11d,1880996.8,678666.7999999999,lt-ml t-ml mc-ml ct-mc cn-mc mk-ml k-mk,HJ-ml-lt INL-t-lt ml INL-mc-lt ml t HJ-lt mc ml t-ct INL-cn-ct lt mc ml t INL-mk-cn ct lt mc ml t HJ-cn ct lt mc mk ml t-k
11d,2332238.2,1135579.0,ml-t lt-ml mc-ml ct-mc cn-mc mk-ml k-mk,HJ-t-ml HJ-ml t-lt INL-mc-lt ml t HJ-lt mc ml t-ct INL-cn-ct lt mc ml t INL-mk-cn ct lt mc ml t HJ-cn ct lt mc mk ml t-k
11d,7736101.8,7719055.0,t-mk k-mk ml-t lt-ml mc-t ct-mc cn-mc,HJ-mk-t HJ-mk t-k INL-ml-k mk t HJ-k mk ml t-lt INL-mc-k lt mk ml t HJ-k lt mc mk ml t-ct INL-cn-ct k lt mc mk ml t
11d,738.4000000000001,1026853.8,mk-k ml-mk lt-ml t-mk mc-mk ct-mc cn-mc,INL-mk-k INL-ml-k mk HJ-k mk ml-lt INL-t-k lt mk ml INL-mc-k lt mk ml t HJ-k lt mc mk ml t-ct INL-cn-ct k lt mc mk ml t
11d,4706503.8,3723358.0000000005,t-mc ml-t ct-mc lt-ml cn-mc mk-t k-mk,INL-t-mc HJ-mc t-ml HJ-mc ml t-ct HJ-ct mc ml t-lt INL-cn-ct lt mc ml t INL-mk-cn ct lt mc ml t HJ-cn ct lt mc mk ml t-k
11d,2335761.8000000003,840113.7999999999,mc-ct ml-mc lt-ml cn-mc t-mc mk-mc k-mk,HJ-mc-ct HJ-ct mc-ml HJ-ct mc ml-lt INL-cn-ct lt mc ml INL-t-cn ct lt mc ml INL-mk-cn ct lt mc ml t HJ-cn ct lt mc mk ml t-k
11d,3478950.6,2347114.0,mc-cn ml-mc ct-mc lt-ml t-mc mk-mc k-mk,HJ-mc-cn HJ-cn mc-ml HJ-cn mc ml-ct HJ-cn ct mc ml-lt INL-t-cn ct lt mc ml INL-mk-cn ct lt mc ml t HJ-cn ct lt mc mk ml t-k
11d,2335370.8000000003,1267642.8,ml-mk k-mk lt-ml t-ml mc-ml ct-mc cn-mc,HJ-mk-ml HJ-mk ml-k HJ-k mk ml-lt INL-t-k lt mk ml INL-mc-k lt mk ml t HJ-k lt mc mk ml t-ct INL-cn-ct k lt mc mk ml t
11d,2085294.8,804247.7999999999,ml-mc ct-mc lt-ml cn-mc t-ml mk-ml k-mk,HJ-mc-ml HJ-mc ml-ct HJ-ct mc ml-lt INL-cn-ct lt mc ml INL-t-cn ct lt mc ml INL-mk-cn ct lt mc ml t HJ-cn ct lt mc mk ml t-k
11d,15162540.399999999,30862031.8,mk-mc k-mk ct-mc ml-mk lt-ml cn-mc t-mk,HJ-mk-mc HJ-mc mk-k HJ-k mc mk-ct INL-ml-ct k mc mk HJ-ct k mc mk ml-lt INL-cn-ct k lt mc mk ml INL-t-cn ct k lt mc mk ml
12a,470829.20000000007,498181.00000000006,t-mi it1-mi mi_idx-t it2-mi_idx mc-t ct-mc cn-mc,HJ-t-mi HJ-mi t-it1 INL-mi_idx-it1 mi t HJ-it1 mi mi_idx t-it2 INL-mc-it1 it2 mi mi_idx t INL-it1 it2 mc mi mi_idx t-ct INL-cn-ct it1 it2 mc mi mi_idx t
12a,5992.2,97491.2,t-mi_idx it2-mi_idx mi-t it1-mi mc-t ct-mc cn-mc,INL-t-mi_idx HJ-mi_idx t-it2 INL-mi-it2 mi_idx t HJ-it2 mi mi_idx t-it1 INL-mc-it1 it2 mi mi_idx t INL-it1 it2 mc mi mi_idx t-ct INL-cn-ct it1 it2 mc mi mi_idx t
12a,7881.2,334799.0,mi-it1 mi_idx-mi it2-mi_idx t-mi mc-mi ct-mc cn-mc,INL-mi-it1 HJ-mi_idx-it1 mi HJ-it1 mi mi_idx-it2 INL-t-it1 it2 mi mi_idx INL-mc-it1 it2 mi mi_idx t INL-it1 it2 mc mi mi_idx t-ct INL-cn-ct it1 it2 mc mi mi_idx t
12a,106.4,13735.2,mi_idx-it2 mi-mi_idx it1-mi t-mi_idx mc-mi_idx cn-mc ct-mc,INL-mi_idx-it2 INL-mi-it2 mi_idx HJ-it2 mi mi_idx-it1 INL-t-it1 it2 mi mi_idx INL-mc-it1 it2 mi mi_idx t INL-cn-it1 it2 mc mi mi_idx t INL-cn it1 it2 mc mi mi_idx t-ct
12a,1531801.0,1462881.0,t-mc mi_idx-t it2-mi_idx ct-mc mi-t it1-mi cn-mc,HJ-mc-t HJ-mc t-mi_idx HJ-mc mi_idx t-it2 HJ-it2 mc mi_idx t-ct INL-mi-ct it2 mc mi_idx t HJ-ct it2 mc mi mi_idx t-it1 INL-cn-ct it1 it2 mc mi mi_idx t
12a,1181174.2,1882090.0,ct-mc mi_idx-mc it2-mi_idx mi-mc it1-mi cn-mc t-mc,HJ-mc-ct HJ-ct mc-mi_idx HJ-ct mc mi_idx-it2 INL-mi-ct it2 mc mi_idx HJ-ct it2 mc mi mi_idx-it1 INL-cn-ct it1 it2 mc mi mi_idx INL-t-cn ct it1 it2 mc mi mi_idx
12a,1576826.0,1807502.5999999999,cn-mc mi_idx-mc it2-mi_idx ct-mc t-mc mi-mc it1-mi,HJ-mc-cn HJ-cn mc-mi_idx HJ-cn mc mi_idx-it2 HJ-cn it2 mc mi_idx-ct INL-t-cn ct it2 mc mi_idx INL-mi-cn ct it2 mc mi_idx t INL-cn ct it2 mc mi mi_idx t-it1
12a,2367081.0,1614620.8,mc-mi mi_idx-mc it1-mi it2-mi_idx cn-mc t-mc ct-mc,HJ-mc-mi HJ-mc mi-mi_idx HJ-mc mi mi_idx-it1 HJ-it1 mc mi mi_idx-it2 INL-cn-it1 it2 mc mi mi_idx INL-t-cn it1 it2 mc mi mi_idx INL-cn it1 it2 mc mi mi_idx t-ct
12a,30419.2,576488.9999999999,mc-mi_idx it2-mi_idx ct-mc cn-mc t-mc mi-mc it1-mi,INL-mc-mi_idx HJ-mc mi_idx-it2 HJ-it2 mc mi_idx-ct INL-cn-ct it2 mc mi_idx INL-t-cn ct it2 mc mi_idx INL-mi-cn ct it2 mc mi_idx t INL-cn ct it2 mc mi mi_idx t-it1
12a,5996.2,62624.99999999999,mi-mi_idx it1-mi it2-mi_idx t-mi mc-mi ct-mc cn-mc,INL-mi-mi_idx HJ-mi mi_idx-it1 HJ-it1 mi mi_idx-it2 INL-t-it1 it2 mi mi_idx INL-mc-it1 it2 mi mi_idx t INL-it1 it2 mc mi mi_idx t-ct INL-cn-ct it1 it2 mc mi mi_idx t
12b,2969055.0000000005,2997047.0000000005,t-mi it1-mi mi_idx-t it2-mi_idx mc-t ct-mc cn-mc,HJ-mi-t HJ-mi t-it1 INL-mi_idx-it1 mi t HJ-it1 mi mi_idx t-it2 INL-mc-it1 it2 mi mi_idx t HJ-it1 it2 mc mi mi_idx t-ct INL-cn-ct it1 it2 mc mi mi_idx t
12b,276560.00000000006,284297.00000000006,t-mi_idx it2-mi_idx mc-t ct-mc cn-mc mi-t it1-mi,HJ-mi_idx-t HJ-mi_idx t-it2 INL-mc-it2 mi_idx t HJ-it2 mc mi_idx t-ct INL-cn-ct it2 mc mi_idx t INL-mi-cn ct it2 mc mi_idx t HJ-cn ct it2 mc mi mi_idx t-it1
12b,262988.00000000006,3093895.0000000005,mi-it1 t-mi mi_idx-mi it2-mi_idx mc-mi ct-mc cn-mc,INL-mi-it1 HJ-it1 mi-t INL-mi_idx-it1 mi t HJ-it1 mi mi_idx t-it2 INL-mc-it1 it2 mi mi_idx t HJ-it1 it2 mc mi mi_idx t-ct INL-cn-ct it1 it2 mc mi mi_idx t
12b,24838.000000000004,278636.80000000005,mi_idx-it2 t-mi_idx mc-mi_idx ct-mc cn-mc mi-mi_idx it1-mi,INL-mi_idx-it2 HJ-it2 mi_idx-t INL-mc-it2 mi_idx t HJ-it2 mc mi_idx t-ct INL-cn-ct it2 mc mi_idx t INL-mi-cn ct it2 mc mi_idx t HJ-cn ct it2 mc mi mi_idx t-it1
12b,523151.80000000005,551437.7999999999,t-mc ct-mc cn-mc mi_idx-t it2-mi_idx mi-t it1-mi,HJ-mc-t HJ-mc t-ct INL-cn-ct mc t INL-mi_idx-cn ct mc t HJ-cn ct mc mi_idx t-it2 INL-mi-cn ct it2 mc mi_idx t HJ-cn ct it2 mc mi mi_idx t-it1
12b,1827451.7999999998,3156598.8000000007,ct-mc t-mc cn-mc mi_idx-mc it2-mi_idx mi-mc it1-mi,HJ-mc-ct HJ-ct mc-t INL-cn-ct mc t INL-mi_idx-cn ct mc t HJ-cn ct mc mi_idx t-it2 INL-mi-cn ct it2 mc mi_idx t HJ-cn ct it2 mc mi mi_idx t-it1
12b,1568928.7999999998,1795429.3999999997,cn-mc t-mc ct-mc mi_idx-mc it2-mi_idx mi-mc it1-mi,HJ-mc-cn HJ-cn mc-t HJ-cn mc t-ct INL-mi_idx-cn ct mc t HJ-cn ct mc mi_idx t-it2 INL-mi-cn ct it2 mc mi_idx t HJ-cn ct it2 mc mi mi_idx t-it1
12b,87050010.80000001,73647700.80000001,mc-mi t-mc it1-mi ct-mc cn-mc mi_idx-mc it2-mi_idx,HJ-mi-mc HJ-mc mi-t HJ-mc mi t-it1 HJ-it1 mc mi t-ct INL-cn-ct it1 mc mi t INL-mi_idx-cn ct it1 mc mi t HJ-cn ct it1 mc mi mi_idx t-it2
12b,9708454.799999999,6264763.800000001,mc-mi_idx t-mc it2-mi_idx ct-mc cn-mc mi-mc it1-mi,HJ-mc-mi_idx HJ-mc mi_idx-t HJ-mc mi_idx t-it2 HJ-it2 mc mi_idx t-ct INL-cn-ct it2 mc mi_idx t INL-mi-cn ct it2 mc mi_idx t HJ-cn ct it2 mc mi mi_idx t-it1
12b,47463800.00000001,25561630.999999996,mi-mi_idx t-mi it1-mi it2-mi_idx mc-mi ct-mc cn-mc,HJ-mi-mi_idx HJ-mi mi_idx-t HJ-mi mi_idx t-it1 HJ-it1 mi mi_idx t-it2 INL-mc-it1 it2 mi mi_idx t HJ-it1 it2 mc mi mi_idx t-ct INL-cn-ct it1 it2 mc mi mi_idx t
12c,699747.5999999999,864682.3999999999,t-mi it1-mi mi_idx-t it2-mi_idx mc-t ct-mc cn-mc,INL-t-mi HJ-mi t-it1 INL-mi_idx-it1 mi t HJ-it1 mi mi_idx t-it2 INL-mc-it1 it2 mi mi_idx t HJ-it1 it2 mc mi mi_idx t-ct INL-cn-ct it1 it2 mc mi mi_idx t
12c,30622.800000000003,275506.80000000005,t-mi_idx it2-mi_idx mi-t it1-mi mc-t ct-mc cn-mc,INL-t-mi_idx HJ-mi_idx t-it2 INL-mi-it2 mi_idx t HJ-it2 mi mi_idx t-it1 INL-mc-it1 it2 mi mi_idx t HJ-it1 it2 mc mi mi_idx t-ct INL-cn-ct it1 it2 mc mi mi_idx t
12c,13512.600000000002,1079706.4,mi-it1 t-mi mi_idx-mi it2-mi_idx mc-mi ct-mc cn-mc,INL-mi-it1 INL-t-it1 mi INL-mi_idx-it1 mi t HJ-it1 mi mi_idx t-it2 INL-mc-it1 it2 mi mi_idx t HJ-it1 it2 mc mi mi_idx t-ct INL-cn-ct it1 it2 mc mi mi_idx t
12c,504.59999999999997,85935.8,mi_idx-it2 mi-mi_idx it1-mi t-mi_idx mc-mi_idx ct-mc cn-mc,INL-mi_idx-it2 INL-mi-it2 mi_idx HJ-it2 mi mi_idx-it1 INL-t-it1 it2 mi mi_idx INL-mc-it1 it2 mi mi_idx t HJ-it1 it2 mc mi mi_idx t-ct INL-cn-ct it1 it2 mc mi mi_idx t
12c,2885273.400000001,2776819.6000000006,t-mc mi_idx-t it2-mi_idx ct-mc mi-t it1-mi cn-mc,HJ-mc-t HJ-mc t-mi_idx HJ-mc mi_idx t-it2 HJ-it2 mc mi_idx t-ct INL-mi-ct it2 mc mi_idx t HJ-ct it2 mc mi mi_idx t-it1 INL-cn-ct it1 it2 mc mi mi_idx t
12c,1210118.5999999999,1971892.5999999999,ct-mc mi_idx-mc it2-mi_idx mi-mc it1-mi cn-mc t-mc,HJ-mc-ct HJ-ct mc-mi_idx HJ-ct mc mi_idx-it2 INL-mi-ct it2 mc mi_idx HJ-ct it2 mc mi mi_idx-it1 INL-cn-ct it1 it2 mc mi mi_idx INL-t-cn ct it1 it2 mc mi mi_idx
12c,1612549.5999999999,1855758.1999999997,cn-mc mi_idx-mc it2-mi_idx ct-mc t-mc mi-mc it1-mi,HJ-mc-cn HJ-cn mc-mi_idx HJ-cn mc mi_idx-it2 HJ-cn it2 mc mi_idx-ct INL-t-cn ct it2 mc mi_idx INL-mi-cn ct it2 mc mi_idx t HJ-cn ct it2 mc mi mi_idx t-it1
12c,2654215.6000000006,3065067.2,mc-mi it1-mi ct-mc mi_idx-mc it2-mi_idx cn-mc t-mc,HJ-mc-mi HJ-mc mi-it1 HJ-it1 mc mi-ct HJ-mi_idx-ct it1 mc mi HJ-ct it1 mc mi mi_idx-it2 INL-cn-ct it1 it2 mc mi mi_idx INL-t-cn ct it1 it2 mc mi mi_idx
12c,155201.80000000005,695660.5999999999,mc-mi_idx it2-mi_idx ct-mc cn-mc t-mc mi-mc it1-mi,INL-mc-mi_idx HJ-mc mi_idx-it2 HJ-it2 mc mi_idx-ct INL-cn-ct it2 mc mi_idx INL-t-cn ct it2 mc mi_idx INL-mi-cn ct it2 mc mi_idx t HJ-cn ct it2 mc mi mi_idx t-it1
12c,30555.800000000003,131990.4,mi-mi_idx it1-mi it2-mi_idx t-mi mc-mi ct-mc cn-mc,INL-mi-mi_idx HJ-mi mi_idx-it1 HJ-it1 mi mi_idx-it2 INL-t-it1 it2 mi mi_idx INL-mc-it1 it2 mi mi_idx t HJ-it1 it2 mc mi mi_idx t-ct INL-cn-ct it1 it2 mc mi mi_idx t
13a,21102864.199999996,40638678.0,mi-t it2-mi kt-t mi_idx-mi it1-mi_idx mc-mi ct-mc cn-mc,HJ-mi-t HJ-mi t-it2 HJ-it2 mi t-kt INL-mi_idx-it2 kt mi t HJ-it2 kt mi mi_idx t-it1 INL-mc-it1 it2 kt mi mi_idx t HJ-it1 it2 kt mc mi mi_idx t-ct INL-cn-ct it1 it2 kt mc mi mi_idx t
13a,3495749.8000000007,28839677.0,it2-mi t-mi kt-t mi_idx-mi it1-mi_idx mc-mi ct-mc cn-mc,HJ-mi-it2 INL-t-it2 mi HJ-it2 mi t-kt INL-mi_idx-it2 kt mi t HJ-it2 kt mi mi_idx t-it1 INL-mc-it1 it2 kt mi mi_idx t HJ-it1 it2 kt mc mi mi_idx t-ct INL-cn-ct it1 it2 kt mc mi mi_idx t
13a,1622894.4,5683377.000000001,kt-t mi_idx-t it1-mi_idx mc-t ct-mc cn-mc mi-t it2-mi,HJ-t-kt INL-mi_idx-kt t HJ-kt mi_idx t-it1 INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct HJ-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13a,5890075.400000001,7264065.600000001,mc-t cn-mc kt-t ct-mc mi_idx-mc it1-mi_idx mi-mc it2-mi,INL-mc-t HJ-mc t-cn HJ-cn mc t-kt HJ-cn kt mc t-ct INL-mi_idx-cn ct kt mc t HJ-cn ct kt mc mi_idx t-it1 INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13a,753036.7999999998,2187548.6,cn-mc ct-mc t-mc kt-t mi_idx-mc it1-mi_idx mi-mc it2-mi,HJ-mc-cn HJ-cn mc-ct INL-t-cn ct mc HJ-cn ct mc t-kt INL-mi_idx-cn ct kt mc t HJ-cn ct kt mc mi_idx t-it1 INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13a,1298165.7999999998,3374299.6000000006,ct-mc cn-mc t-mc kt-t mi_idx-mc it1-mi_idx mi-mc it2-mi,HJ-mc-ct HJ-ct mc-cn INL-t-cn ct mc HJ-cn ct mc t-kt INL-mi_idx-cn ct kt mc t HJ-cn ct kt mc mi_idx t-it1 INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13a,3587623.400000001,7190904.0,mi_idx-t it1-mi_idx kt-t mc-mi_idx ct-mc cn-mc mi-mi_idx it2-mi,HJ-t-mi_idx HJ-mi_idx t-it1 HJ-it1 mi_idx t-kt INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct HJ-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13a,346317.00000000006,4845021.600000001,it1-mi_idx t-mi_idx kt-t mc-mi_idx ct-mc cn-mc mi-mi_idx it2-mi,HJ-mi_idx-it1 INL-t-it1 mi_idx HJ-it1 mi_idx t-kt INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct HJ-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13a,47855921.80000001,44369846.6,mi-mi_idx it2-mi it1-mi_idx t-mi kt-t mc-mi ct-mc cn-mc,HJ-mi-mi_idx HJ-mi mi_idx-it2 HJ-it2 mi mi_idx-it1 INL-t-it1 it2 mi mi_idx HJ-it1 it2 mi mi_idx t-kt INL-mc-it1 it2 kt mi mi_idx t HJ-it1 it2 kt mc mi mi_idx t-ct INL-cn-ct it1 it2 kt mc mi mi_idx t
13a,87827767.80000001,86546423.60000001,mi-mc it2-mi cn-mc ct-mc t-mi kt-t mi_idx-mi it1-mi_idx,HJ-mi-mc HJ-mc mi-it2 HJ-it2 mc mi-cn HJ-cn it2 mc mi-ct INL-t-cn ct it2 mc mi HJ-cn ct it2 mc mi t-kt INL-mi_idx-cn ct it2 kt mc mi t HJ-cn ct it2 kt mc mi mi_idx t-it1
13a,9796488.799999997,8956217.6,mi_idx-mc it1-mi_idx cn-mc ct-mc t-mi_idx kt-t mi-mi_idx it2-mi,HJ-mc-mi_idx HJ-mc mi_idx-it1 HJ-it1 mc mi_idx-cn HJ-cn it1 mc mi_idx-ct INL-t-cn ct it1 mc mi_idx HJ-cn ct it1 mc mi_idx t-kt INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13b,5667.599999999999,2996718.400000001,mi-t it2-mi kt-t mi_idx-mi it1-mi_idx mc-mi cn-mc ct-mc,INL-mi-t HJ-mi t-it2 HJ-it2 mi t-kt INL-mi_idx-it2 kt mi t HJ-it2 kt mi mi_idx t-it1 INL-mc-it1 it2 kt mi mi_idx t INL-cn-it1 it2 kt mc mi mi_idx t INL-cn it1 it2 kt mc mi mi_idx t-ct
13b,3099055.6000000006,6021572.4,it2-mi t-mi kt-t mi_idx-mi it1-mi_idx mc-mi cn-mc ct-mc,HJ-mi-it2 HJ-it2 mi-t HJ-it2 mi t-kt INL-mi_idx-it2 kt mi t HJ-it2 kt mi mi_idx t-it1 INL-mc-it1 it2 kt mi mi_idx t INL-cn-it1 it2 kt mc mi mi_idx t INL-cn it1 it2 kt mc mi mi_idx t-ct
13b,318.79999999999995,7316.4,kt-t mi_idx-t it1-mi_idx mc-t ct-mc cn-mc mi-t it2-mi,HJ-t-kt INL-mi_idx-kt t HJ-kt mi_idx t-it1 INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct INL-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13b,1236.8000000000002,534074.1999999998,mc-t kt-t ct-mc cn-mc mi_idx-mc it1-mi_idx mi-mc it2-mi,INL-mc-t HJ-mc t-kt HJ-kt mc t-ct INL-cn-ct kt mc t INL-mi_idx-cn ct kt mc t HJ-cn ct kt mc mi_idx t-it1 INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13b,1568942.5999999999,1787690.7999999998,cn-mc t-mc kt-t ct-mc mi_idx-mc it1-mi_idx mi-mc it2-mi,HJ-mc-cn HJ-cn mc-t HJ-cn mc t-kt HJ-cn kt mc t-ct INL-mi_idx-cn ct kt mc t HJ-cn ct kt mc mi_idx t-it1 INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13b,1174896.5999999999,1866729.2,ct-mc t-mc kt-t cn-mc mi_idx-mc it1-mi_idx mi-mc it2-mi,HJ-mc-ct HJ-ct mc-t HJ-ct mc t-kt INL-cn-ct kt mc t INL-mi_idx-cn ct kt mc t HJ-cn ct kt mc mi_idx t-it1 INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13b,1059.8000000000002,285764.4000000001,mi_idx-t it1-mi_idx kt-t mc-mi_idx ct-mc cn-mc mi-mi_idx it2-mi,INL-mi_idx-t HJ-mi_idx t-it1 HJ-it1 mi_idx t-kt INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct INL-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13b,288809.80000000005,744633.3999999998,it1-mi_idx t-mi_idx kt-t mc-mi_idx ct-mc cn-mc mi-mi_idx it2-mi,HJ-mi_idx-it1 HJ-it1 mi_idx-t HJ-it1 mi_idx t-kt INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct INL-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13b,47467713.400000006,25537265.4,mi-mi_idx t-mi it1-mi_idx it2-mi kt-t mc-mi cn-mc ct-mc,HJ-mi-mi_idx HJ-mi mi_idx-t HJ-mi mi_idx t-it1 HJ-it1 mi mi_idx t-it2 INL-it1 it2 mi mi_idx t-kt INL-mc-it1 it2 kt mi mi_idx t INL-cn-it1 it2 kt mc mi mi_idx t INL-cn it1 it2 kt mc mi mi_idx t-ct
13b,87057038.60000001,73515638.2,mi-mc t-mi it2-mi kt-t ct-mc cn-mc mi_idx-mi it1-mi_idx,HJ-mi-mc HJ-mc mi-t HJ-mc mi t-it2 HJ-it2 mc mi t-kt HJ-it2 kt mc mi t-ct INL-cn-ct it2 kt mc mi t INL-mi_idx-cn ct it2 kt mc mi t HJ-cn ct it2 kt mc mi mi_idx t-it1
13b,9709284.599999998,6262164.2,mi_idx-mc t-mi_idx it1-mi_idx kt-t ct-mc cn-mc mi-mi_idx it2-mi,HJ-mc-mi_idx HJ-mc mi_idx-t HJ-mc mi_idx t-it1 HJ-it1 mc mi_idx t-kt HJ-it1 kt mc mi_idx t-ct INL-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13c,5667.599999999999,2972894.600000001,mi-t it2-mi kt-t mi_idx-mi it1-mi_idx mc-mi cn-mc ct-mc,INL-mi-t HJ-mi t-it2 HJ-it2 mi t-kt INL-mi_idx-it2 kt mi t HJ-it2 kt mi mi_idx t-it1 INL-mc-it1 it2 kt mi mi_idx t INL-cn-it1 it2 kt mc mi mi_idx t INL-cn it1 it2 kt mc mi mi_idx t-ct
13c,3099055.6000000006,6007813.600000001,it2-mi t-mi kt-t mi_idx-mi it1-mi_idx mc-mi cn-mc ct-mc,HJ-mi-it2 HJ-it2 mi-t HJ-it2 mi t-kt INL-mi_idx-it2 kt mi t HJ-it2 kt mi mi_idx t-it1 INL-mc-it1 it2 kt mi mi_idx t INL-cn-it1 it2 kt mc mi mi_idx t INL-cn it1 it2 kt mc mi mi_idx t-ct
13c,318.79999999999995,1134.6000000000001,kt-t mi_idx-t it1-mi_idx mc-t ct-mc cn-mc mi-t it2-mi,HJ-t-kt INL-mi_idx-kt t HJ-kt mi_idx t-it1 INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct INL-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13c,1236.8000000000002,523561.4000000001,mc-t kt-t ct-mc cn-mc mi_idx-mc it1-mi_idx mi-mc it2-mi,INL-mc-t HJ-mc t-kt HJ-kt mc t-ct INL-cn-ct kt mc t INL-mi_idx-cn ct kt mc t HJ-cn ct kt mc mi_idx t-it1 INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13c,1568942.5999999999,1778704.9999999998,cn-mc t-mc kt-t ct-mc mi_idx-mc it1-mi_idx mi-mc it2-mi,HJ-mc-cn HJ-cn mc-t HJ-cn mc t-kt HJ-cn kt mc t-ct INL-mi_idx-cn ct kt mc t HJ-cn ct kt mc mi_idx t-it1 INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13c,1174896.5999999999,1858071.4,ct-mc t-mc kt-t cn-mc mi_idx-mc it1-mi_idx mi-mc it2-mi,HJ-mc-ct HJ-ct mc-t HJ-ct mc t-kt INL-cn-ct kt mc t INL-mi_idx-cn ct kt mc t HJ-cn ct kt mc mi_idx t-it1 INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13c,1059.8000000000002,277432.60000000003,mi_idx-t it1-mi_idx kt-t mc-mi_idx ct-mc cn-mc mi-mi_idx it2-mi,INL-mi_idx-t HJ-mi_idx t-it1 HJ-it1 mi_idx t-kt INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct INL-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
13c,288809.80000000005,737159.5999999999,it1-mi_idx t-mi_idx kt-t mc-mi_idx ct-mc cn-mc mi-mi_idx it2-mi,HJ-mi_idx-it1 HJ-it1 mi_idx-t HJ-it1 mi_idx t-kt INL-mc-it1 kt mi_idx t HJ-it1 kt mc mi_idx t-ct INL-cn-ct it1 kt mc mi_idx t INL-mi-cn ct it1 kt mc mi_idx t HJ-cn ct it1 kt mc mi mi_idx t-it2
